user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two
4343,16,0,7,0,18,0,0,1,18,13,14,13,3,15
4344,17,0,0,6,0,0,0,1,15,11,14,2,20,14
4345,8,0,14,0,9,17,0,0,0,0,0,0,0,0
4346,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,15,0,0,2,20,9,0,2,0,9,0,0,0,0
4350,1,0,0,0,2,0,0,2,0,0,0,0,0,0
4351,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,7,0,9,0,0,0,0,0,0,0,0,0,0,0
4353,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,6,0,0,17,0,0,0,20,0,16,0,8,17,8
4357,1,11,0,0,0,0,0,19,0,13,9,11,20,4
4358,12,2,0,0,0,0,0,6,0,12,0,15,0,0
4359,19,0,0,0,13,4,0,7,0,5,0,9,0,14
4360,6,0,0,0,0,9,0,3,0,14,0,1,1,17
4361,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,4,0,0,0,4,11,0,0,0,0,0,0,0,0
4363,2,0,0,1,0,0,0,2,0,0,0,0,0,0
4364,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4366,8,0,6,4,0,16,0,9,0,0,0,0,0,0
4367,15,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,2,0,0,0,0,5,0,1,0,15,0,5,0,0
4370,9,0,0,9,0,0,0,19,0,13,0,0,0,0
4371,7,0,0,15,12,12,0,16,0,3,0,0,0,0
4372,4,0,0,0,0,8,0,10,15,18,13,9,20,10
4373,14,0,0,0,0,2,0,0,0,0,0,0,0,0
4374,19,0,0,0,0,0,0,4,0,14,0,6,0,10
4375,9,0,10,20,0,2,0,3,0,11,0,0,0,0
4376,8,0,0,0,0,12,0,18,0,19,0,0,0,0
4377,2,0,0,8,0,19,19,18,0,2,0,3,0,0
4378,13,0,0,0,0,7,0,12,11,3,15,5,20,9
4379,19,0,0,0,0,0,0,18,13,4,18,17,7,11
4380,1,0,2,0,2,0,1,2,0,0,0,0,0,0
4381,2,0,0,0,0,0,0,6,9,12,12,8,6,14
4382,17,0,20,0,0,0,0,14,0,0,0,0,0,0
4383,16,0,20,0,6,0,17,8,19,15,8,4,3,14
4384,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,10,0,0,0,3,0,0,8,16,8,3,14,18,11
4386,8,0,0,14,0,0,19,18,4,12,20,7,11,16
4387,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,6,0,16,0,0,9,0,20,9,18,1,14,11,5
4389,11,0,0,0,0,0,0,18,19,19,12,10,15,15
4390,1,0,0,0,0,7,0,19,0,15,0,0,0,0
4391,17,0,0,0,0,4,0,9,2,5,13,13,13,4
4392,6,0,0,16,0,0,0,2,2,3,19,10,15,18
4393,14,0,5,0,0,0,19,18,0,13,15,2,9,3
4394,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,6,0,0,0,7,0,0,11,0,6,0,15,0,0
4396,2,0,1,0,0,0,0,2,0,0,0,0,0,0
4397,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,1,0,0,17,0,13,0,9,16,7,14,13,16,8
4399,15,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,17,0,15,4,2,2,0,7,0,13,0,0,0,0
4401,11,0,0,0,0,0,0,17,7,3,8,12,10,19
4402,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,19,0,0,8,0,0,4,4,0,0,0,0,0,0
4405,19,0,0,0,1,0,9,0,0,0,0,0,0,0
4406,19,0,0,0,0,0,0,15,15,15,14,16,1,5
4407,14,0,0,20,0,18,0,17,14,11,7,17,13,13
4408,19,0,6,0,0,0,0,15,17,6,13,14,11,2
4409,8,0,0,0,0,11,0,8,6,12,16,17,18,2
4410,12,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,8,0,11,0,0,0,0,7,0,18,0,17,0,0
4412,1,0,0,0,3,19,6,17,1,4,3,15,13,19
4413,15,3,0,0,0,0,8,8,5,16,17,2,12,2
4414,14,0,0,0,0,6,0,7,0,8,13,3,5,16
4415,1,0,0,1,0,1,0,1,0,0,0,0,0,0
4416,13,0,0,0,17,16,0,0,0,0,0,0,0,0
4417,11,0,0,0,0,0,0,5,0,18,0,1,0,1
4418,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,11,0,0,0,0,0,0,14,0,15,0,17,0,0
4420,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,2,0,9,0,0,1,0,20,12,16,17,17,12,3
4422,13,0,0,0,0,16,0,0,0,0,0,0,0,0
4423,2,0,0,0,5,0,15,5,14,20,13,9,16,17
4424,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,10,0,0,0,7,9,0,10,0,0,0,0,0,0
4426,4,0,0,0,17,0,0,8,2,5,7,9,4,5
4427,10,0,0,0,1,0,0,18,0,0,0,0,0,0
4428,10,0,0,0,0,10,1,6,0,0,0,0,0,0
4429,19,0,0,0,0,0,0,11,0,0,0,0,0,0
4430,11,0,0,9,0,0,12,9,0,2,0,13,9,3
4431,12,0,13,3,17,6,5,4,20,14,9,7,7,12
4432,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,16,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,14,0,0,0,0,0,0,16,0,0,0,0,0,0
4437,2,0,3,0,0,0,0,8,0,0,0,0,0,0
4438,13,0,0,0,0,0,0,14,17,5,6,6,1,2
4439,8,0,0,0,0,0,0,4,3,15,15,1,11,10
4440,12,0,0,0,0,16,0,13,0,10,0,0,0,0
4441,14,0,0,0,0,0,0,16,0,18,0,13,0,3
4442,9,0,0,18,0,0,0,16,3,8,19,6,20,12
4443,2,0,0,0,0,0,5,14,0,15,0,0,0,0
4444,1,0,2,0,0,2,0,2,0,0,0,0,0,0
4445,7,0,0,0,0,0,0,9,0,19,0,13,20,7
4446,14,0,0,0,0,0,0,16,0,0,0,0,0,0
4447,14,0,0,4,0,0,7,7,16,14,1,2,2,4
4448,13,0,2,0,0,0,0,14,0,20,0,13,0,0
4449,1,0,0,0,0,0,0,3,0,7,0,10,0,0
4450,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,4,0,0,0,0,0,0,1,0,0,0,0,0,0
4452,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,2,0,0,2,0,0,1,2,0,0,0,0,0,0
4454,5,0,0,0,0,0,13,7,0,11,0,0,0,0
4455,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,10,0,6,17,16,0,0,18,8,5,20,11,10,9
4458,18,0,0,0,0,3,0,6,0,5,0,3,20,17
4459,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,18,0,0,0,0,0,0,2,7,2,1,1,5,15
4462,12,0,0,0,0,0,0,6,0,18,0,9,0,0
4463,4,0,0,11,0,0,0,17,0,12,0,0,0,0
4464,20,0,0,0,0,0,0,1,18,7,15,18,4,6
4465,16,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,1,0,0,0,1,0,0,2,0,0,0,0,0,0
4468,15,0,0,17,0,0,0,14,18,10,7,9,18,1
4469,11,0,3,0,14,0,0,0,0,0,0,0,0,0
4470,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,19,0,0,18,0,0,0,15,5,1,3,2,9,13
4472,17,0,0,0,0,11,3,17,19,9,3,19,10,8
4473,6,0,0,0,0,0,0,12,19,4,2,1,11,11
4474,18,0,0,0,0,17,0,1,0,0,0,0,0,0
4475,14,0,0,17,0,0,0,6,0,1,0,1,6,8
4476,1,0,2,0,0,0,0,1,0,0,0,0,0,0
4477,17,0,0,0,15,0,0,12,0,0,0,0,0,0
4478,1,0,0,2,0,0,1,2,0,0,0,0,0,0
4479,7,0,0,0,0,0,0,12,0,0,0,0,0,0
4480,11,0,0,0,5,0,5,19,0,17,0,9,0,0
4481,8,0,0,0,0,0,0,4,0,2,0,0,0,0
4482,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,12,0,9,0,0,0,0,2,0,2,0,18,0,8
4486,13,0,0,0,0,0,0,13,0,4,0,11,17,12
4487,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,2,0,2,0,0,0,0,2,0,0,0,0,0,0
4489,20,0,0,0,0,20,0,3,0,0,0,0,0,0
4490,2,0,15,0,0,0,0,0,0,0,0,0,0,0
4491,6,0,0,16,5,10,0,14,0,0,0,0,0,0
4492,13,0,0,0,1,0,0,7,0,7,0,5,0,0
4493,18,0,0,0,0,6,0,8,11,4,14,15,11,10
4494,8,0,0,0,0,0,14,8,0,4,0,0,0,0
4495,3,0,16,0,13,0,0,4,0,6,0,0,0,0
4496,15,0,0,0,0,3,0,16,0,4,0,0,0,0
4497,10,0,0,0,0,0,0,20,16,13,13,11,15,12
4498,9,9,0,0,0,0,0,7,15,10,16,12,12,17
4499,2,0,0,18,0,0,0,16,0,17,0,0,0,0
4500,11,0,0,0,0,0,0,7,2,2,9,5,9,15
4501,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,11,14,0,16,0,5,0,11,0,0,0,0,0,0
4503,5,0,2,0,0,0,0,5,0,3,0,6,0,10
4504,18,0,11,0,7,18,0,20,12,14,8,10,2,4
4505,10,0,0,0,0,0,4,4,19,8,11,15,19,19
4506,17,0,0,0,0,0,0,5,0,12,0,16,0,0
4507,19,0,0,20,0,14,0,19,19,10,16,19,3,4
4508,2,0,19,0,0,0,12,19,0,9,0,7,19,8
4509,14,0,0,0,0,0,0,12,0,0,0,0,0,0
4510,2,0,1,2,0,0,2,1,0,0,0,0,0,0
4511,12,0,0,0,0,0,0,10,18,4,13,1,9,11
4512,7,0,0,0,18,0,0,3,0,6,0,9,0,0
4513,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4514,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,19,0,0,18,0,0,0,8,0,0,0,0,0,0
4516,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,7,0,0,0,0,0,0,13,0,0,0,0,0,0
4518,2,0,0,4,0,0,0,9,15,8,17,10,6,8
4519,13,0,0,13,0,18,0,20,17,13,17,6,11,16
4520,2,19,0,0,0,0,0,0,0,0,0,0,0,0
4521,15,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,1,0,10,0,1,0,0,7,1,6,3,3,8,17
4523,6,0,0,0,0,0,0,15,17,20,15,1,15,7
4524,6,0,0,0,0,12,20,14,0,19,0,8,0,0
4525,17,0,0,0,15,0,0,12,15,2,1,3,16,19
4526,18,0,0,0,0,0,0,12,0,12,5,19,3,11
4527,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,4,0,12,19,16,17,0,14,0,4,0,0,0,0
4529,9,0,0,0,0,0,0,6,0,11,0,8,2,7
4530,8,0,0,0,0,0,0,10,0,2,0,0,0,0
4531,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4533,15,0,0,3,5,0,0,12,0,0,0,0,0,0
4534,19,0,0,0,0,0,0,8,0,18,0,15,0,17
4535,12,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,10,0,0,0,15,0,1,5,18,18,19,12,20,15
4537,15,1,0,0,2,0,0,6,14,16,2,2,11,2
4538,1,0,0,15,14,0,0,19,0,10,0,3,0,20
4539,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,16,0,0,0,0,0,0,6,0,19,0,0,0,0
4541,14,0,19,0,0,9,0,7,0,2,0,0,0,0
4542,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,8,0,0,0,0,11,0,5,16,7,8,9,15,7
4546,2,0,0,0,1,0,0,2,0,0,0,0,0,0
4547,1,0,0,0,2,0,0,1,0,0,0,0,0,0
4548,20,0,0,17,0,0,0,8,10,2,5,10,14,1
4549,10,0,0,0,0,0,0,6,0,15,0,0,0,0
4550,3,0,0,9,0,6,0,14,20,18,10,19,20,13
4551,18,0,0,0,0,0,0,9,0,9,0,2,0,0
4552,5,0,16,11,0,0,0,3,6,17,6,14,11,20
4553,4,0,0,0,3,0,13,7,0,15,0,13,0,14
4554,19,0,0,4,8,12,0,14,0,11,0,16,0,12
4555,3,0,12,0,0,0,0,0,0,0,0,0,0,0
4556,4,0,0,0,0,17,0,8,20,15,2,1,8,19
4557,11,0,0,0,2,20,0,10,18,5,14,9,4,6
4558,16,0,0,0,0,16,0,15,0,7,0,0,0,0
4559,20,0,0,0,0,0,0,7,13,20,2,17,20,20
4560,12,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,4,0,8,17,0,0,0,18,0,2,0,16,0,7
4563,1,0,2,0,0,1,0,2,0,0,0,0,0,0
4564,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,11,0,0,0,0,0,0,13,0,0,0,0,0,0
4569,19,0,0,0,8,1,0,8,0,9,0,18,0,0
4570,15,0,12,0,2,0,0,15,0,15,0,0,0,0
4571,4,0,0,0,11,0,0,8,0,0,0,0,0,0
4572,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,15,0,0,0,4,0,0,6,0,17,0,0,0,0
4574,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,13,18,18,0,0,0,11,1,0,4,9,9,20,9
4576,9,0,0,0,17,2,0,3,0,0,0,0,0,0
4577,2,0,0,0,0,0,15,11,0,0,0,0,0,0
4578,11,0,0,7,0,0,0,3,0,9,0,13,0,16
4579,16,0,0,0,0,0,0,1,0,0,0,0,0,0
4580,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,15,0,0,0,9,0,0,10,15,7,4,16,10,18
4582,4,0,0,0,0,11,0,13,0,8,0,17,0,0
4583,12,0,11,18,2,0,0,5,0,17,0,3,0,0
4584,10,0,0,0,0,0,0,10,6,9,19,7,15,6
4585,15,0,9,0,1,0,0,10,3,5,16,7,19,1
4586,17,6,0,0,0,0,0,7,4,1,20,17,8,5
4587,12,0,0,1,8,0,0,15,0,0,0,0,0,0
4588,1,1,2,0,0,0,0,0,0,0,0,0,0,0
4589,14,7,0,15,20,16,0,1,2,4,17,7,20,13
4590,4,0,0,0,12,0,0,0,0,0,0,0,0,0
4591,12,0,0,13,0,0,0,4,0,3,0,0,0,0
4592,2,0,0,2,2,0,0,0,0,0,0,0,0,0
4593,14,0,0,2,0,0,0,15,0,2,0,8,11,5
4594,14,0,0,14,0,0,3,4,0,5,0,13,0,0
4595,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,12,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,17,0,0,0,10,0,0,2,16,11,8,10,7,5
4598,11,6,10,0,0,0,0,4,10,2,1,15,20,4
4599,13,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,8,0,0,0,20,0,0,4,0,17,0,7,11,2
4601,13,0,0,0,0,0,0,4,2,17,13,9,4,7
4602,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4604,15,0,0,0,0,0,0,15,0,13,0,14,0,11
4605,8,0,0,0,19,0,0,16,0,10,0,6,0,19
4606,2,0,0,0,17,3,0,5,0,6,0,0,0,0
4607,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,1,0,2,0,0,2,0,2,0,0,0,0,0,0
4610,5,1,0,0,0,0,11,20,0,6,0,1,0,0
4611,8,0,0,0,0,0,0,16,0,18,0,18,0,0
4612,5,0,0,18,0,0,0,10,0,19,0,8,0,6
4613,13,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,8,0,0,0,0,11,0,3,0,0,0,0,0,0
4615,7,0,0,0,11,0,0,10,0,17,0,0,0,0
4616,4,2,18,15,0,0,0,4,7,17,20,10,2,17
4617,14,0,0,0,0,0,0,5,12,3,1,2,4,3
4618,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,13,0,0,0,0,0,0,3,0,17,0,12,0,0
4621,6,0,14,0,0,13,0,3,1,1,5,19,19,5
4622,12,0,0,0,18,0,0,0,0,0,0,0,0,0
4623,11,0,0,0,6,11,0,5,0,12,0,7,15,14
4624,1,0,7,0,0,0,0,4,0,0,0,0,0,0
4625,13,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,17,0,0,0,0,17,0,7,0,8,0,4,0,7
4627,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,18,0,0,0,0,3,0,4,0,0,0,0,0,0
4629,5,0,0,0,0,0,0,18,8,7,20,8,10,11
4630,7,0,19,0,0,0,8,0,0,0,0,0,0,0
4631,9,0,0,0,2,0,0,0,0,0,0,0,0,0
4632,6,0,0,11,5,0,0,8,0,5,0,11,0,0
4633,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,2,0,0,20,0,13,0,9,20,10,3,12,7,15
4635,14,17,0,0,0,0,0,18,11,16,11,12,18,20
4636,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4638,15,14,0,20,0,0,0,17,6,5,12,2,4,2
4639,8,4,2,0,0,0,0,0,0,0,0,0,0,0
4640,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,4,0,0,0,11,0,0,15,0,6,12,6,8,11
4642,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,2,0,0,2,0,0,0,1,0,0,0,0,0,0
4644,16,0,0,0,0,10,0,10,0,16,0,0,0,0
4645,10,0,0,9,0,0,0,10,17,2,6,13,12,3
4646,1,0,14,0,0,11,0,11,0,19,0,20,0,10
4647,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4649,1,1,2,0,0,0,0,0,0,0,0,0,0,0
4650,16,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,3,0,15,0,0,8,17,13,6,1,18,7,18,10
4652,14,0,0,0,0,18,0,3,0,10,0,4,0,0
4653,7,0,1,0,0,2,0,19,7,18,4,1,5,3
4654,6,0,9,0,0,14,0,17,0,20,0,0,0,0
4655,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,15,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,11,0,0,0,0,17,19,7,2,12,11,20,6,8
4658,16,0,0,0,0,0,0,7,0,10,0,0,0,0
4659,8,0,0,2,0,16,0,7,0,0,0,0,0,0
4660,17,0,5,0,16,0,0,13,1,12,9,20,19,5
4661,3,0,0,0,5,0,0,0,0,0,0,0,0,0
4662,3,0,0,13,0,17,0,11,0,0,0,0,0,0
4663,19,0,9,5,0,0,0,0,0,0,0,0,0,0
4664,5,0,0,0,0,0,0,6,9,2,1,9,20,12
4665,15,0,14,0,0,11,0,15,11,13,11,15,6,10
4666,12,0,0,0,0,8,0,20,0,0,0,0,0,0
4667,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,16,0,11,0,0,0,0,11,0,0,0,0,0,0
4669,11,0,0,0,13,0,0,18,0,8,0,15,0,0
4670,4,0,0,0,0,0,0,2,0,14,0,9,12,10
4671,2,0,0,0,0,0,0,12,3,14,2,1,13,18
4672,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,18,0,0,0,0,0,4,1,0,0,0,0,0,0
4675,12,0,16,0,0,0,0,18,8,18,15,14,10,15
4676,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4677,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,19,0,0,6,0,12,0,1,5,13,16,6,3,8
4679,1,0,10,0,0,5,0,10,16,4,6,8,19,18
4680,10,0,0,0,16,0,0,3,13,9,5,18,18,7
4681,18,0,0,0,8,0,0,20,0,1,4,20,6,20
4682,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,19,0,19,0,0,0,0,10,0,19,18,10,7,14
4684,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,10,0,0,12,0,0,0,16,0,3,0,13,0,0
4686,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4689,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,7,5,17,0,0,0,0,12,3,19,12,11,7,1
4691,20,0,0,0,13,0,0,5,0,15,0,12,4,7
4692,10,0,0,10,0,0,0,1,0,3,0,16,17,17
4693,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,10,0,0,18,3,13,0,18,4,20,10,4,13,4
4695,14,0,0,0,0,0,0,6,0,3,0,14,14,13
4696,15,0,0,12,11,0,0,15,0,18,0,2,2,20
4697,1,0,0,0,0,0,0,4,0,0,0,0,0,0
4698,17,0,0,0,3,0,0,17,0,15,0,0,0,0
4699,13,0,0,0,16,6,13,8,0,7,0,8,0,0
4700,17,0,19,0,0,11,0,1,0,9,0,10,0,0
4701,2,0,0,0,2,0,0,0,0,0,0,0,0,0
4702,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,5,0,0,9,0,0,0,9,0,1,8,13,14,4
4704,3,0,0,0,0,0,0,20,16,3,13,5,16,14
4705,17,0,2,8,0,0,3,6,0,0,0,0,0,0
4706,20,0,0,20,0,0,0,16,0,0,0,0,0,0
4707,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,11,0,0,0,7,5,0,3,0,16,0,19,13,5
4709,2,0,0,2,0,0,0,1,0,0,0,0,0,0
4710,10,0,4,0,18,0,0,4,2,12,11,6,17,14
4711,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,15,0,10,0,0,0,11,9,0,0,0,0,0,0
4713,19,0,0,0,0,5,0,1,6,11,1,6,17,3
4714,8,0,0,0,0,0,0,16,0,4,0,20,7,7
4715,14,0,0,0,18,0,0,4,0,0,0,0,0,0
4716,20,0,0,0,8,2,0,0,0,0,0,0,0,0
4717,19,0,0,19,13,7,0,6,0,7,0,0,0,0
4718,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,10,5,0,1,0,0,0,12,12,13,17,10,20,10
4720,2,0,0,0,0,0,0,1,0,13,0,16,0,0
4721,19,0,13,0,0,0,0,9,0,5,0,0,0,0
4722,9,0,0,0,0,0,0,19,13,12,5,10,9,12
4723,10,9,0,0,8,0,0,5,1,13,8,6,8,3
4724,14,0,0,0,0,18,0,14,8,2,9,11,12,2
4725,17,0,14,0,0,0,0,0,0,0,0,0,0,0
4726,4,0,18,0,0,0,0,14,11,9,2,19,20,3
4727,16,0,1,0,10,3,2,5,0,9,0,15,0,0
4728,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,2,0,0,0,0,0,0,1,4,9,3,3,7,12
4730,9,0,0,11,19,18,0,20,0,0,0,0,0,0
4731,1,0,0,14,5,0,0,17,17,14,8,19,8,9
4732,9,0,0,15,2,20,0,5,0,5,0,4,15,10
4733,20,0,0,0,18,0,0,1,0,11,0,0,0,0
4734,10,0,16,0,0,15,0,2,0,0,0,0,0,0
4735,3,0,15,0,0,0,0,8,8,17,4,19,17,4
4736,7,0,0,18,0,0,0,5,0,11,0,6,0,0
4737,10,0,0,6,0,0,0,16,0,0,0,0,0,0
4738,17,0,0,0,0,14,0,14,0,5,0,0,0,0
4739,3,7,1,0,0,0,0,0,0,0,0,0,0,0
4740,13,0,0,0,16,0,16,12,0,0,0,0,0,0
4741,10,0,0,0,0,10,0,5,6,9,20,7,10,17
4742,16,0,0,13,3,0,0,13,0,0,0,0,0,0
4743,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,7,0,0,0,0,0,0,11,3,2,19,7,18,2
4745,1,1,0,0,1,0,0,1,0,0,0,0,0,0
4746,7,0,9,15,2,14,0,4,0,10,0,12,6,9
4747,13,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,7,0,0,0,0,2,0,12,0,0,0,0,0,0
4749,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,1,0,0,0,0,17,0,1,0,18,0,0,0,0
4752,18,0,11,0,0,0,0,15,0,0,0,0,0,0
4753,1,0,0,0,15,2,0,1,16,16,11,13,4,16
4754,1,0,0,0,0,10,0,13,0,9,0,0,0,0
4755,18,0,0,0,0,0,0,5,0,11,0,17,0,0
4756,18,0,5,0,1,0,14,0,0,0,0,0,0,0
4757,10,0,0,0,0,0,0,6,11,5,11,5,14,17
4758,1,0,0,2,0,2,0,2,0,0,0,0,0,0
4759,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,11,0,0,19,0,0,0,17,0,14,0,11,0,0
4761,15,7,0,0,19,19,0,20,0,12,0,19,0,0
4762,2,0,0,2,2,0,0,1,0,0,0,0,0,0
4763,17,0,0,3,17,13,0,15,0,15,0,11,0,0
4764,10,0,0,19,0,0,0,4,0,0,0,0,0,0
4765,4,0,0,5,2,16,0,13,0,0,0,0,0,0
4766,14,0,0,0,0,0,0,12,16,18,4,6,5,11
4767,14,0,0,0,2,0,0,16,0,14,0,19,0,0
4768,5,0,3,0,3,9,0,13,4,14,11,17,11,8
4769,11,0,0,0,0,0,14,18,17,3,9,9,17,12
4770,8,0,0,14,11,0,0,7,0,20,0,9,0,3
4771,14,18,4,9,0,0,0,6,20,20,19,7,6,10
4772,2,0,0,3,0,6,13,14,16,16,14,6,5,5
4773,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,1,0,0,17,14,0,0,7,0,6,0,0,0,0
4776,19,0,0,16,0,0,0,18,2,4,13,6,20,17
4777,19,19,0,0,0,0,0,10,0,0,0,0,0,0
4778,19,0,0,7,0,0,0,8,5,11,4,16,6,3
4779,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,11,0,7,11,8,0,0,13,3,1,19,16,5,14
4781,17,0,0,10,5,0,0,14,0,16,0,17,0,0
4782,2,0,0,0,0,0,0,2,0,0,0,0,0,0
4783,4,0,0,0,0,0,0,7,4,15,18,1,14,18
4784,1,0,0,0,0,5,0,11,11,20,19,18,14,4
4785,5,0,3,0,0,0,0,18,0,2,0,0,0,0
4786,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,6,0,0,0,0,6,0,5,5,16,12,3,17,15
4788,2,0,0,17,0,0,0,0,0,0,0,0,0,0
4789,17,0,0,0,0,0,0,4,13,1,4,4,2,20
4790,7,0,0,6,0,0,0,11,0,1,0,10,0,14
